,song_id,song,artists,artists_list,number_artists,sp_name,sp_duration_ms,sp_popularity,sp_release_date,sp_explicit,sp_artists_name,sp_danceability,sp_energy,sp_key,sp_loudness,sp_mode,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,cmc_track_duration_ms,cmc_track_tags,cmc_track_release_date,cmc_track_feat_key,cmc_track_feat_mode,cmc_track_feat_danceability,cmc_track_feat_energy,cmc_track_feat_speechiness,cmc_track_feat_acousticness,cmc_track_feat_instrumentalness,cmc_track_feat_liveness,cmc_track_feat_valence,cmc_track_feat_tempo,cmc_track_feat_loudness,cmc_track_stat_sp_pop,cmc_track_stat_tiktok_counts,cmc_track_stat_youtube_views,cmc_tiktok_stats
0,1,Roxanne,Arizona Zervas,['Arizona Zervas'],1,ROXANNE,163636,88,2019-10-10,True,['Arizona Zervas'],0.621,0.601,6,-5.6160000000000005,0,0.14800000000000002,0.0522,0.0,0.46,0.457,116.735,5,163636,"['hip-hop/rap', 'music', 'pop', 'música', 'pop', 'musik']",2019-10-10T00:00:00.000Z,6,0,0.621,0.601,0.148,0.0522,0,0.46,0.457,116.735,-5.616,88,2300000,96679674,"[{'value': 2100000, 'timestp': '2020-01-19T00:00:00.000Z', 'diff': None}, {'value': 2100000, 'timestp': '2020-01-20T00:00:00.000Z', 'diff': 0}, {'value': 2100000, 'timestp': '2020-01-21T00:00:00.000Z', 'diff': 0}, {'value': 2200000, 'timestp': '2020-01-28T00:00:00.000Z', 'diff': 100000}, {'value': 2200000, 'timestp': '2020-01-29T00:00:00.000Z', 'diff': 0}, {'value': 2200000, 'timestp': '2020-01-30T00:00:00.000Z', 'diff': 0}, {'value': 2200000, 'timestp': '2020-01-31T00:00:00.000Z', 'diff': 0}, {'value': 2200000, 'timestp': '2020-02-01T00:00:00.000Z', 'diff': 0}, {'value': 2200000, 'timestp': '2020-02-02T00:00:00.000Z', 'diff': 0}, {'value': 2200000, 'timestp': '2020-02-03T00:00:00.000Z', 'diff': 0}, {'value': 2200000, 'timestp': '2020-02-04T00:00:00.000Z', 'diff': 0}, {'value': 2200000, 'timestp': '2020-02-05T00:00:00.000Z', 'diff': 0}, {'value': 2200000, 'timestp': '2020-02-06T00:00:00.000Z', 'diff': 0}, {'value': 2200000, 'timestp': '2020-02-07T00:00:00.000Z', 'diff': 0}, {'value': 2200000, 'timestp': '2020-02-08T00:00:00.000Z', 'diff': 0}, {'value': 2200000, 'timestp': '2020-02-09T00:00:00.000Z', 'diff': 0}, {'value': 2200000, 'timestp': '2020-02-10T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-02-11T00:00:00.000Z', 'diff': 100000}, {'value': 2300000, 'timestp': '2020-02-12T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-02-13T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-02-14T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-02-15T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-02-16T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-02-17T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-02-18T00:00:00.000Z', 'diff': 0}, {'value': 2314413, 'timestp': '2020-02-24T00:00:00.000Z', 'diff': 14413}, {'value': 2315282, 'timestp': '2020-02-25T00:00:00.000Z', 'diff': 869}, {'value': 2318568, 'timestp': '2020-02-26T00:00:00.000Z', 'diff': 3286}, {'value': 2322508, 'timestp': '2020-02-27T00:00:00.000Z', 'diff': 3940}, {'value': 2326177, 'timestp': '2020-02-28T00:00:00.000Z', 'diff': 3669}, {'value': 2330878, 'timestp': '2020-02-29T00:00:00.000Z', 'diff': 4701}, {'value': 2338063, 'timestp': '2020-03-01T00:00:00.000Z', 'diff': 7185}, {'value': 2342732, 'timestp': '2020-03-02T00:00:00.000Z', 'diff': 4669}, {'value': 2345069, 'timestp': '2020-03-03T00:00:00.000Z', 'diff': 2337}, {'value': 2347844, 'timestp': '2020-03-04T00:00:00.000Z', 'diff': 2775}, {'value': 2350200, 'timestp': '2020-03-05T00:00:00.000Z', 'diff': 2356}, {'value': 2352904, 'timestp': '2020-03-06T00:00:00.000Z', 'diff': 2704}, {'value': 2357410, 'timestp': '2020-03-07T00:00:00.000Z', 'diff': 4506}, {'value': 2365895, 'timestp': '2020-03-08T00:00:00.000Z', 'diff': 8485}, {'value': 2372170, 'timestp': '2020-03-09T00:00:00.000Z', 'diff': 6275}, {'value': 2459785, 'timestp': '2020-03-24T00:00:00.000Z', 'diff': 87615}, {'value': 2467071, 'timestp': '2020-03-26T00:00:00.000Z', 'diff': 7286}, {'value': 2473620, 'timestp': '2020-03-27T00:00:00.000Z', 'diff': 6549}, {'value': 2479551, 'timestp': '2020-03-28T00:00:00.000Z', 'diff': 5931}, {'value': 2485731, 'timestp': '2020-03-29T00:00:00.000Z', 'diff': 6180}, {'value': 2490217, 'timestp': '2020-03-30T00:00:00.000Z', 'diff': 4486}, {'value': 2495310, 'timestp': '2020-03-31T00:00:00.000Z', 'diff': 5093}, {'value': 2500160, 'timestp': '2020-04-01T00:00:00.000Z', 'diff': 4850}, {'value': 2505475, 'timestp': '2020-04-02T00:00:00.000Z', 'diff': 5315}, {'value': 2509843, 'timestp': '2020-04-03T00:00:00.000Z', 'diff': 4368}, {'value': 2513417, 'timestp': '2020-04-04T00:00:00.000Z', 'diff': 3574}, {'value': 2517116, 'timestp': '2020-04-05T00:00:00.000Z', 'diff': 3699}, {'value': 2520463, 'timestp': '2020-04-06T00:00:00.000Z', 'diff': 3347}, {'value': 2523639, 'timestp': '2020-04-07T00:00:00.000Z', 'diff': 3176}, {'value': 2526219, 'timestp': '2020-04-08T00:00:00.000Z', 'diff': 2580}, {'value': 2528894, 'timestp': '2020-04-09T00:00:00.000Z', 'diff': 2675}, {'value': 2531977, 'timestp': '2020-04-10T00:00:00.000Z', 'diff': 3083}, {'value': 2535618, 'timestp': '2020-04-11T00:00:00.000Z', 'diff': 3641}, {'value': 2540294, 'timestp': '2020-04-12T00:00:00.000Z', 'diff': 4676}, {'value': 2543670, 'timestp': '2020-04-13T00:00:00.000Z', 'diff': 3376}, {'value': 2546806, 'timestp': '2020-04-14T00:00:00.000Z', 'diff': 3136}, {'value': 2549802, 'timestp': '2020-04-15T00:00:00.000Z', 'diff': 2996}, {'value': 2547047, 'timestp': '2020-04-17T00:00:00.000Z', 'diff': -2755}, {'value': 2547028, 'timestp': '2020-04-18T00:00:00.000Z', 'diff': -19}, {'value': 2547656, 'timestp': '2020-04-19T00:00:00.000Z', 'diff': 628}, {'value': 2548114, 'timestp': '2020-04-20T00:00:00.000Z', 'diff': 458}, {'value': 2548537, 'timestp': '2020-04-21T00:00:00.000Z', 'diff': 423}, {'value': 2549179, 'timestp': '2020-04-22T00:00:00.000Z', 'diff': 642}, {'value': 2550278, 'timestp': '2020-04-23T00:00:00.000Z', 'diff': 1099}, {'value': 2550845, 'timestp': '2020-04-24T00:00:00.000Z', 'diff': 567}, {'value': 2550739, 'timestp': '2020-04-25T00:00:00.000Z', 'diff': -106}, {'value': 2551551, 'timestp': '2020-04-26T00:00:00.000Z', 'diff': 812}, {'value': 2551072, 'timestp': '2020-04-27T00:00:00.000Z', 'diff': -479}, {'value': 2551161, 'timestp': '2020-04-28T00:00:00.000Z', 'diff': 89}, {'value': 2550655, 'timestp': '2020-04-29T00:00:00.000Z', 'diff': -506}, {'value': 2550577, 'timestp': '2020-04-30T00:00:00.000Z', 'diff': -78}, {'value': 2552074, 'timestp': '2020-05-05T00:00:00.000Z', 'diff': 1497}, {'value': 2552126, 'timestp': '2020-05-06T00:00:00.000Z', 'diff': 52}, {'value': 2552122, 'timestp': '2020-05-07T00:00:00.000Z', 'diff': -4}, {'value': 2552103, 'timestp': '2020-05-08T00:00:00.000Z', 'diff': -19}, {'value': 2551788, 'timestp': '2020-05-09T00:00:00.000Z', 'diff': -315}, {'value': 2551763, 'timestp': '2020-05-10T00:00:00.000Z', 'diff': -25}, {'value': 2552411, 'timestp': '2020-05-11T00:00:00.000Z', 'diff': 648}, {'value': 2552335, 'timestp': '2020-05-12T00:00:00.000Z', 'diff': -76}, {'value': 2552383, 'timestp': '2020-05-13T00:00:00.000Z', 'diff': 48}, {'value': 2553056, 'timestp': '2020-05-14T00:00:00.000Z', 'diff': 673}, {'value': 2552767, 'timestp': '2020-05-15T00:00:00.000Z', 'diff': -289}, {'value': 2552703, 'timestp': '2020-05-16T00:00:00.000Z', 'diff': -64}, {'value': 2552816, 'timestp': '2020-05-17T00:00:00.000Z', 'diff': 113}, {'value': 2552567, 'timestp': '2020-05-18T00:00:00.000Z', 'diff': -249}, {'value': 2551901, 'timestp': '2020-05-19T00:00:00.000Z', 'diff': -666}, {'value': 2551189, 'timestp': '2020-05-20T00:00:00.000Z', 'diff': -712}, {'value': 2550360, 'timestp': '2020-05-21T00:00:00.000Z', 'diff': -829}, {'value': 2549824, 'timestp': '2020-05-22T00:00:00.000Z', 'diff': -536}, {'value': 2549575, 'timestp': '2020-05-23T00:00:00.000Z', 'diff': -249}, {'value': 2549815, 'timestp': '2020-05-24T00:00:00.000Z', 'diff': 240}, {'value': 2549098, 'timestp': '2020-05-25T00:00:00.000Z', 'diff': -717}, {'value': 2548541, 'timestp': '2020-05-26T00:00:00.000Z', 'diff': -557}, {'value': 2547569, 'timestp': '2020-05-27T00:00:00.000Z', 'diff': -972}, {'value': 2547022, 'timestp': '2020-05-28T00:00:00.000Z', 'diff': -547}, {'value': 2545734, 'timestp': '2020-05-29T00:00:00.000Z', 'diff': -1288}, {'value': 2545193, 'timestp': '2020-05-30T00:00:00.000Z', 'diff': -541}, {'value': 2544372, 'timestp': '2020-05-31T00:00:00.000Z', 'diff': -821}, {'value': 2543320, 'timestp': '2020-06-01T00:00:00.000Z', 'diff': -1052}, {'value': 2543349, 'timestp': '2020-06-02T00:00:00.000Z', 'diff': 29}, {'value': 2542835, 'timestp': '2020-06-03T00:00:00.000Z', 'diff': -514}, {'value': 2540463, 'timestp': '2020-06-04T00:00:00.000Z', 'diff': -2372}, {'value': 2539034, 'timestp': '2020-06-05T00:00:00.000Z', 'diff': -1429}, {'value': 2537629, 'timestp': '2020-06-06T00:00:00.000Z', 'diff': -1405}, {'value': 2536556, 'timestp': '2020-06-07T00:00:00.000Z', 'diff': -1073}, {'value': 2535019, 'timestp': '2020-06-08T00:00:00.000Z', 'diff': -1537}, {'value': 2500000, 'timestp': '2020-06-09T00:00:00.000Z', 'diff': -35019}, {'value': 2500000, 'timestp': '2020-06-10T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-11T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-12T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-13T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-14T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-15T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-16T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-17T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-18T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-19T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-20T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-21T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-22T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-23T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-24T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-25T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-26T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-27T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-28T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-29T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-06-30T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-01T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-02T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-03T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-04T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-05T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-06T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-07T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-08T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-09T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-10T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-11T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-13T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-14T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-15T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-16T00:00:00.000Z', 'diff': 0}, {'value': 2500000, 'timestp': '2020-07-17T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-07-18T00:00:00.000Z', 'diff': -100000}, {'value': 2400000, 'timestp': '2020-07-19T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-07-20T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-07-21T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-07-22T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-07-23T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-07-24T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-07-25T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-07-26T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-07-27T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-07-28T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-07-29T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-07-30T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-07-31T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-01T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-02T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-03T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-04T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-05T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-06T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-07T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-08T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-09T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-10T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-11T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-12T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-13T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-14T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-15T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-16T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-17T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-18T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-19T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-20T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-21T00:00:00.000Z', 'diff': 0}, {'value': 2400000, 'timestp': '2020-08-22T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-08-23T00:00:00.000Z', 'diff': -100000}, {'value': 2300000, 'timestp': '2020-08-24T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-08-25T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-08-26T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-08-27T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-08-28T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-08-29T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-08-30T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-08-31T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-01T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-02T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-03T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-04T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-05T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-06T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-07T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-08T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-09T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-10T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-11T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-12T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-13T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-14T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-15T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-16T00:00:00.000Z', 'diff': 0}, {'value': 2300000, 'timestp': '2020-09-17T00:00:00.000Z', 'diff': 0}]"
